ManusLfdNr,default_code,name,list_price,standard_price,categ_id/id,uom_id,uom_po_id,active,sale_ok,purchase_ok,type
165480,165480,RS Tex-Holzunterlage fŸr,14.29,14.29,__import__.pc_1c933e49ebb42738db41,Units,Units,True,True,True,consu
165493,165493,RS Papierrollenhalter am Fu§ende,83.19,83.19,__import__.pc_1c933e49ebb42738db41,Units,Units,True,True,True,consu
165494,165494,Heizdecke - universal,259.66,259.66,__import__.pc_1c933e49ebb42738db41,Units,Units,True,True,True,consu
165496,165496,RS Rädergestell fŸr Holzliege,335.29,335.29,__import__.pc_1c933e49ebb42738db41,Units,Units,True,True,True,consu
165497,165497,RS RundumbŸgel fŸr Hähenverstellung,301.68,301.68,__import__.pc_1c933e49ebb42738db41,Units,Units,True,True,True,consu
165498,165498,RS Handtaster verbaut in Holzkorpus,1.0,0.0,__import__.pc_1c933e49ebb42738db41,Units,Units,True,True,True,consu
165504,165504,RS Modell Pro,4452.94,4452.94,__import__.pc_392d44da86b600c28805,Units,Units,True,True,True,consu
165509,165509,Modell Pro Beauty,5293.28,5293.28,__import__.pc_392d44da86b600c28805,Units,Units,True,True,True,consu
166,166,"All-Spec Einmalohrtrichter 4,0 mm",4.61,4.61,__import__.pc_5c338e77246a51f177d2,Units,Units,True,True,True,consu
17,17,Nierenschale Kunststoff,1.6,1.6,__import__.pc_20d681565121b617e753,Units,Units,True,True,True,consu
170,170,HEINE Otoskop-Aufsatz fŸr BETA-Batteriegriff *,85.74,85.74,__import__.pc_8c0e70d7a76a83e46c5c,Units,Units,True,True,True,consu
175,175,HEINE Beta 200 Ophthalmoskop-Aufsatz *,158.67,158.67,__import__.pc_cf8b559030fbc4cc959b,Units,Units,True,True,True,consu
1762,1762,Ersatzbatterie Varta E-Block 9V,2.14,2.14,__import__.pc_241278a0d79cdc92e45e,Units,Units,True,True,True,consu
177,177,"Penlight Classic, weiss",2.2,2.2,__import__.pc_a38e62c12cdf154c4608,Units,Units,True,True,True,consu
17705,17705,"Penlight Comfort, Edelstahl",5.75,5.75,__import__.pc_a38e62c12cdf154c4608,Units,Units,True,True,True,consu
17731,17731,PAINGONE,1.0,0.0,__import__.pc_5388a728eae7937f450c,Units,Units,True,True,True,consu
17732,17732,Paingone,17.95,17.95,__import__.pc_5388a728eae7937f450c,Units,Units,True,True,True,consu
178,178,Ersatzbatterie Varta 4903,0.53,0.53,__import__.pc_6417a190b3752a07959e,Units,Units,True,True,True,consu
1785,1785,"LaserPen Praxis, 785nm / 50mW",1950.0,1950.0,__import__.pc_5e478d933d14526c09c7,Units,Units,True,True,True,consu
1785-1,1785-1,Ohrakupunkturspitze Laserpen,80.0,80.0,__import__.pc_5e478d933d14526c09c7,Units,Units,True,True,True,consu
1785-2,1785-2,Bestrahlungslinse Laserpen,138.0,138.0,__import__.pc_5e478d933d14526c09c7,Units,Units,True,True,True,consu
1785-3,1785-3,"Dentalspitze gebogen, 70mm lang, Laserpen",85.0,85.0,__import__.pc_5e478d933d14526c09c7,Units,Units,True,True,True,consu
17852,17852,"LaserPen Expert, 785 nm / 70 mW",3250.0,3250.0,__import__.pc_5e478d933d14526c09c7,Units,Units,True,True,True,consu
17855,17855,"LaserPen Expert, 810 nm / 200 mW",3930.0,3930.0,__import__.pc_5e478d933d14526c09c7,Units,Units,True,True,True,consu
17857,17857,"LaserPen, 90 W/904 nm, gepulst",3850.0,3850.0,__import__.pc_5e478d933d14526c09c7,Units,Units,True,True,True,consu
1786-2,1786-2,Bestrahlungslinse Laserpen,96.6,96.6,__import__.pc_5e478d933d14526c09c7,Units,Units,True,True,True,consu
17862,17862,Laserneedle Touch OrthoPhys,7140.0,7140.0,__import__.pc_aef6758a75df465343df,Units,Units,True,True,True,consu
17864,17864,Laserneedle Touch Akupunktur,6292.5,6292.5,__import__.pc_6e57e935594c55429ce6,Units,Units,True,True,True,consu
17868,17868,Laserneedle Tischständer,245.0,245.0,__import__.pc_c8699470c05cbebaa6fc,Units,Units,True,True,True,consu
17869,17869,Laserneedle Trolley,756.0,756.0,__import__.pc_c8699470c05cbebaa6fc,Units,Units,True,True,True,consu
17876,17876,Laserneedle Laserdusche,230.0,230.0,__import__.pc_c8699470c05cbebaa6fc,Units,Units,True,True,True,consu
17878,17878,Laserneedle Laserschutzbrille,135.0,135.0,__import__.pc_c8699470c05cbebaa6fc,Units,Units,True,True,True,consu
17880,17880,Laserneedle Lochpflaster (12 Rollen),100.0,100.0,__import__.pc_c8699470c05cbebaa6fc,Units,Units,True,True,True,consu
17881,17881,"Laserneedle Lichtwellenleiter, 220 cm",110.0,110.0,__import__.pc_c8699470c05cbebaa6fc,Units,Units,True,True,True,consu
17883,17883,"Laserneedle Quarzfaserkabel, 220 cm",160.0,160.0,__import__.pc_c8699470c05cbebaa6fc,Units,Units,True,True,True,consu
17884,17884,"Laserneedle Silikonapplikatoren, 20 St.",19.0,19.0,__import__.pc_c8699470c05cbebaa6fc,Units,Units,True,True,True,consu
17885,17885,"Laserneedle Silikonapplikatoren, 100 St.",79.0,79.0,__import__.pc_c8699470c05cbebaa6fc,Units,Units,True,True,True,consu
17886,17886,"Laserneedle Selbstklebeapplikatoren,",30.0,30.0,__import__.pc_c8699470c05cbebaa6fc,Units,Units,True,True,True,consu
179,179,Ersatzbatterie Knopfzelle,1.49,1.49,__import__.pc_c7013f29b77037b1809e,Units,Units,True,True,True,consu
1791,1791,Ersatzbatterie Varta 4906,0.54,0.54,__import__.pc_59a0c2c72275750d4db9,Units,Units,True,True,True,consu
1805,1805,Cunmeter,8.361,8.361,__import__.pc_c5923793ad19775d7541,Units,Units,True,True,True,consu
1806,1806,"Drucktaster max. 130 p, schwarz",20.0,20.0,__import__.pc_5929c2755d9122b81a62,Units,Units,True,True,True,consu
1807,1807,"Drucktaster max. 250 p, blau",20.0,20.0,__import__.pc_5929c2755d9122b81a62,Units,Units,True,True,True,consu
1808,1808,"Drucktaster max. 400 p, orange",20.0,20.0,__import__.pc_5929c2755d9122b81a62,Units,Units,True,True,True,consu
1822,1822,"O2-Flasche, 2 lt. x 200 bar",122.8,122.8,__import__.pc_75a855c3be55d704907b,Units,Units,True,True,True,consu
18701,18701,Humazona Ozongerät,3720.0,3720.0,__import__.pc_2c3847d8ff44c36efbc9,Units,Units,True,True,True,consu
18703,18703,Kunststoffbeutel mit Ventil fŸr lokale,2.93,2.93,__import__.pc_2c3847d8ff44c36efbc9,Units,Units,True,True,True,consu
18704,18704,Kunststoffbeutel mit Ventil fŸr lokale,1.86,1.86,__import__.pc_2c3847d8ff44c36efbc9,Units,Units,True,True,True,consu
18902,18902,multiLine bps Infusionsliege,2777.0,2777.0,__import__.pc_f89d8f227cea1da94e78,Units,Units,True,True,True,consu
189031,189031,Kopfpolster fŸr multiLine bps,99.0,99.0,__import__.pc_51c041bfa7d7634c62e2,Units,Units,True,True,True,consu
189032,189032,Infusionsständer fŸr multiLine bps,196.82,196.82,__import__.pc_51c041bfa7d7634c62e2,Units,Units,True,True,True,consu
189033,189033,Klarsichtschutz fŸr multiLine bps,69.0,69.0,__import__.pc_51c041bfa7d7634c62e2,Units,Units,True,True,True,consu
18912,18912,"sita Infusionsstuhl, Standversion, inkl.",1250.0,1250.0,__import__.pc_f89d8f227cea1da94e78,Units,Units,True,True,True,consu
18913,18913,"sita Infusionsstuhl, fahrbare Version,",1350.0,1350.0,__import__.pc_f89d8f227cea1da94e78,Units,Units,True,True,True,consu
189131,189131,Infustionsständer mit Halter fŸr,182.75,182.75,__import__.pc_51c041bfa7d7634c62e2,Units,Units,True,True,True,consu
189132,189132,Klarsichtschutz fŸr Beinauflage fŸr,46.75,46.75,__import__.pc_51c041bfa7d7634c62e2,Units,Units,True,True,True,consu
189133,189133,"Armauflage zur Blutabnahme, 1 StŸck, fŸr",165.75,165.75,__import__.pc_51c041bfa7d7634c62e2,Units,Units,True,True,True,consu
189134,189134,"Halter fŸr Blutabnahme, 1 StŸck, fŸr",80.75,80.75,__import__.pc_51c041bfa7d7634c62e2,Units,Units,True,True,True,consu
189135,189135,"Normschiene, seitlich, 1 Paar, fŸr",114.75,114.75,__import__.pc_51c041bfa7d7634c62e2,Units,Units,True,True,True,consu
1906,1906,PO 80 Pulsoximeter,53.69,53.69,__import__.pc_51eb8f6d995788ca22f2,Units,Units,True,True,True,consu
1907,1907,PO 30 Pulsoximeter,14.99,14.99,__import__.pc_51eb8f6d995788ca22f2,Units,Units,True,True,True,consu
1908,1908,"Fingerpulsoximeter PC-60A, schwarz",39.0,39.0,__import__.pc_51eb8f6d995788ca22f2,Units,Units,True,True,True,consu
19201,19201,"Hubtisch, elektrisch",314.3,314.3,__import__.pc_9e9dcee313d879e10c3a,Units,Units,True,True,True,consu
19291,19291,"Sauerstoffbrille, Kunststoff mit BŸgel",1.1,1.1,__import__.pc_8f64a43f524464226c53,Units,Units,True,True,True,consu
1929100,1929100,"Becherglas, hohe Form, 100 ml",1.97,1.97,__import__.pc_6f6f18b023e8beb669cf,Units,Units,True,True,True,consu
192950,192950,"Becherglas, hohe Form, 50 ml",2.06,2.06,__import__.pc_6f6f18b023e8beb669cf,Units,Units,True,True,True,consu
1929600,1929600,"Becherglas, hohe Form, 600 ml",3.88,3.88,__import__.pc_6f6f18b023e8beb669cf,Units,Units,True,True,True,consu
1930-1,1930-1,"Ersatzlampe Halogen 12V, 15W",1.0,0.0,__import__.pc_6417a190b3752a07959e,Units,Units,True,True,True,consu
1930100,1930100,"Becherglas, nied. Form, 100 ml",1.26,1.26,__import__.pc_6f6f18b023e8beb669cf,Units,Units,True,True,True,consu
1930150,1930150,"Becherglas, nied. Form, 150 ml",1.9,1.9,__import__.pc_6f6f18b023e8beb669cf,Units,Units,True,True,True,consu
19302,19302,methatec Irismikroskop-Sonderpreis-Set,1913.09,1913.09,__import__.pc_ffc79e8ad7a883544b64,Units,Units,True,True,True,consu
1930250,1930250,"Becherglas, nied. Form, 250 ml",1.86,1.86,__import__.pc_6f6f18b023e8beb669cf,Units,Units,True,True,True,consu
1930400,1930400,"Becherglas, nied. Form, 400 ml",2.22,2.22,__import__.pc_6f6f18b023e8beb669cf,Units,Units,True,True,True,consu
193050,193050,"Becherglas, nied. Form, 50 ml",2.09,2.09,__import__.pc_6f6f18b023e8beb669cf,Units,Units,True,True,True,consu
1930600,1930600,"Becherglas, nied. Form, 600 ml",4.75,4.75,__import__.pc_6f6f18b023e8beb669cf,Units,Units,True,True,True,consu
1930800,1930800,"Becherglas, nied. Form, 800 ml*",3.56,3.56,__import__.pc_6f6f18b023e8beb669cf,Units,Units,True,True,True,consu
1931,1931,methatec Irismikroskop Premium,2290.0,2290.0,__import__.pc_ffc79e8ad7a883544b64,Units,Units,True,True,True,consu
2,2,methatec Faxbestellformular,1.0,0.0,__import__.pc_e234fc8c633dabae03f2,Units,Units,True,True,True,consu
20,20,"Einmalnierenschale Zellstoff, 100 Stck.",5.6,5.6,__import__.pc_20d681565121b617e753,Units,Units,True,True,True,consu
2001,2001,SERVOspin Plus Tischzentrifuge,460.0,460.0,__import__.pc_4ce6bbf063e9a22bf78a,Units,Units,True,True,True,consu
2001000,2001000,"Kächer ""STABILUS""",76.41,76.41,__import__.pc_bfbddfffb95487abcdf5,Units,Units,True,True,True,consu
2001010,2001010,Ruten-Pyramidenständer,32.72,32.72,__import__.pc_bfbddfffb95487abcdf5,Units,Units,True,True,True,consu
20013,20013,"KN95 Atemschutzmaske,1Stck",1.15,1.15,__import__.pc_90bb442c945df503f09a,Units,Units,True,True,True,consu
200131,200131,"KN95 Schutzmaske,10er Pack",11.5,11.5,__import__.pc_90bb442c945df503f09a,Units,Units,True,True,True,consu
20014,20014,"FFP2 Atemschutzmaske,1Stck",1.9,1.9,__import__.pc_90bb442c945df503f09a,Units,Units,True,True,True,consu
20015,20015,"FFP2 Atemschutzmasken, 5er Pack",4.05,4.05,__import__.pc_90bb442c945df503f09a,Units,Units,True,True,True,consu
20016,20016,"Hygiene-Mundschutz, 100 StŸck, 1-lagig",1.8,1.8,__import__.pc_90bb442c945df503f09a,Units,Units,True,True,True,consu
20017,20017,"Hygiene Mund-/Nasenschutz,95% Filtration",4.5,4.5,__import__.pc_90bb442c945df503f09a,Units,Units,True,True,True,consu
20018,20018,OP-Mund-/Nasenschutz,1.75,1.75,__import__.pc_90bb442c945df503f09a,Units,Units,True,True,True,consu
2005,2005,Mini-Zentrifuge Sprout,142.43,142.43,__import__.pc_4ce6bbf063e9a22bf78a,Units,Units,True,True,True,consu
2006,2006,"Einmal-Zentrifugenrährchen, 12 ml,",20.5,20.5,__import__.pc_4ce6bbf063e9a22bf78a,Units,Units,True,True,True,consu
202,202,Ultra-Asept-Spritze  2 ml *,18.5,18.5,__import__.pc_7397d8378f7135fee762,Units,Units,True,True,True,consu
204,204,Tonsillenabsaug-Besteck nach Roeder,25.17,25.17,__import__.pc_ac609b1b75b0193349af,Units,Units,True,True,True,consu
2042,2042,Tonsillenabsaugpfeiffe fŸr Roederbesteck,4.59,4.59,__import__.pc_ac609b1b75b0193349af,Units,Units,True,True,True,consu
2043,2043,"Tonsillenabsaugpfeiffe Roederbesteck, Gr.3,D=23mm*",4.9,4.9,__import__.pc_ac609b1b75b0193349af,Units,Units,True,True,True,consu
2044,2044,"Tonsillenabsaugpfeiffe Roederbesteck, Gr.4,D=27mm*",5.0,5.0,__import__.pc_ac609b1b75b0193349af,Units,Units,True,True,True,consu
205,205,Ultra-Asept-Spritze  5 ml *,39.5,39.5,__import__.pc_7397d8378f7135fee762,Units,Units,True,True,True,consu
2054,2054,BRAUN Promanum pure 1000 ml,5.3,5.3,__import__.pc_bd93809bb7868071db9b,Units,Units,True,True,True,consu
206405,206405,"Verbandmull ZZ 5 m, 10 cm breit",15.24,15.24,__import__.pc_546e74338953be127f4d,Units,Units,True,True,True,consu
206406,206406,"Cosmopor I.V. - KanŸlenfixierpflaster,",61.97,61.97,__import__.pc_36c3c37aab3c04fc219e,Units,Units,True,True,True,consu
206407,206407,"Cosmopor Steril, selbstklebender",18.33,18.33,__import__.pc_cf8b559030fbc4cc959b,Units,Units,True,True,True,consu
206408,206408,"Cosmopor Steril, selbstklebender",15.18,15.18,__import__.pc_cf8b559030fbc4cc959b,Units,Units,True,True,True,consu
2094,2094,Elastomull 4 cm breit,1.32,1.32,__import__.pc_9f528189a937079727dc,Units,Units,True,True,True,consu
2095,2095,Elastomull 6 cm breit,1.54,1.54,__import__.pc_9f528189a937079727dc,Units,Units,True,True,True,consu
2096,2096,Elastomull 8 cm breit,1.6,1.6,__import__.pc_9f528189a937079727dc,Units,Units,True,True,True,consu
21,21,Mundspatel Holz (100 StŸck),1.22,1.22,__import__.pc_51c52307a3eac83037a6,Units,Units,True,True,True,consu
210,210,Ultra-Asept-Spritze 10 ml *,37.4,37.4,__import__.pc_7397d8378f7135fee762,Units,Units,True,True,True,consu
2100050,2100050,OSIRIS: Griff allein *,21.79,21.79,__import__.pc_3647f352ba76f448b81d,Units,Units,True,True,True,consu
2100052,2100052,"OSIRIS: Griff allein ""light""",21.79,21.79,__import__.pc_3647f352ba76f448b81d,Units,Units,True,True,True,consu
2101010,2101010,Ruten System Osiris mit Spitze AUREA,34.9,34.9,__import__.pc_3647f352ba76f448b81d,Units,Units,True,True,True,consu
2101022,2101022,Ruten System Osiris mit Spitze AUREOLE,34.9,34.9,__import__.pc_3647f352ba76f448b81d,Units,Units,True,True,True,consu
2101030,2101030,Ruten System Osiris mit Spitze MANSIOLA,34.9,34.9,__import__.pc_3647f352ba76f448b81d,Units,Units,True,True,True,consu
2101032,2101032,Ruten System Osiris mit Spitze MANSIOLA,34.9,34.9,__import__.pc_a5493400ebad99b23e46,Units,Units,True,True,True,consu
2101035,2101035,"Ruten System OSIRIS mobil, Mansiola",34.9,34.9,__import__.pc_7397d8378f7135fee762,Units,Units,True,True,True,consu
2101040,2101040,Ruten System Osiris mit Spitze HELIOS,34.9,34.9,__import__.pc_3647f352ba76f448b81d,Units,Units,True,True,True,consu
2101042,2101042,Ruten System Osiris mit Spitze HELIOS,34.9,34.9,__import__.pc_a5493400ebad99b23e46,Units,Units,True,True,True,consu
2101200,2101200,Ruten System Osiris: nur Spitze AUREA,18.52,18.52,__import__.pc_3647f352ba76f448b81d,Units,Units,True,True,True,consu
2101300,2101300,Ruten System Osiris: nur Spitze AUREOLA,18.52,18.52,__import__.pc_3647f352ba76f448b81d,Units,Units,True,True,True,consu
2101400,2101400,Ruten System Osiris: nur Spitze MANSIOLA,18.52,18.52,__import__.pc_3647f352ba76f448b81d,Units,Units,True,True,True,consu
2105050,2105050,Spitzengriff Borea aus Holz,38.18,38.18,__import__.pc_1bf327ac0b7c42656a7a,Units,Units,True,True,True,consu
2105052,2105052,"Spitzengriff Borea ""light"" aus Kork",38.18,38.18,__import__.pc_1bf327ac0b7c42656a7a,Units,Units,True,True,True,consu
2105100,2105100,"Ruten System Borea, Spitze Isis",49.11,49.11,__import__.pc_1bf327ac0b7c42656a7a,Units,Units,True,True,True,consu
2105102,2105102,"Ruten System Borea, Spitze Isis ""light""",49.11,49.11,__import__.pc_a5493400ebad99b23e46,Units,Units,True,True,True,consu
2105110,2105110,"Ruten System Borea, Spitze Aurea",49.11,49.11,__import__.pc_1bf327ac0b7c42656a7a,Units,Units,True,True,True,consu
2105112,2105112,"Ruten System Borea, Spitze Aurea ""light""",49.11,49.11,__import__.pc_a5493400ebad99b23e46,Units,Units,True,True,True,consu
2105120,2105120,"Ruten System Borea, Spitze Aureole",49.11,49.11,__import__.pc_1bf327ac0b7c42656a7a,Units,Units,True,True,True,consu
2105130,2105130,"Ruten System Borea, Spitze Mansiola",49.11,49.11,__import__.pc_1bf327ac0b7c42656a7a,Units,Units,True,True,True,consu
2105132,2105132,"Ruten System Borea, Spitze Mansiola",49.11,49.11,__import__.pc_a5493400ebad99b23e46,Units,Units,True,True,True,consu
2105140,2105140,"Ruten System Borea, Spitze Helios",49.11,49.11,__import__.pc_1bf327ac0b7c42656a7a,Units,Units,True,True,True,consu
2105142,2105142,"Ruten System Borea, Spitze Helios",49.11,49.11,__import__.pc_a5493400ebad99b23e46,Units,Units,True,True,True,consu
2105200,2105200,Spitze Isis fŸr Borea-Griff,17.42,17.42,__import__.pc_1bf327ac0b7c42656a7a,Units,Units,True,True,True,consu
2105300,2105300,Spitze Aurea fŸr Borea-Griff,17.42,17.42,__import__.pc_1bf327ac0b7c42656a7a,Units,Units,True,True,True,consu
2105400,2105400,Spitze Aureole fŸr Borea-Griff,17.42,17.42,__import__.pc_1bf327ac0b7c42656a7a,Units,Units,True,True,True,consu
2105500,2105500,Spitze Mansiola fŸr Borea-Griff,17.42,17.42,__import__.pc_1bf327ac0b7c42656a7a,Units,Units,True,True,True,consu
2105600,2105600,Spitze Helios fŸr Borea-Griff,17.42,17.42,__import__.pc_1bf327ac0b7c42656a7a,Units,Units,True,True,True,consu
2144,2144,"Stethoskop Littmann Master Classic II, schwarz",72.5,72.5,__import__.pc_b7da44736b723a5a3384,Units,Units,True,True,True,consu
2145,2145,"Stethoskop Littmann Master Classic II, marineblau",1.0,0.0,__import__.pc_b7da44736b723a5a3384,Units,Units,True,True,True,consu
2146,2146,"Stethoskop Littmann Master Classic II, weinrot",1.0,0.0,__import__.pc_b7da44736b723a5a3384,Units,Units,True,True,True,consu
2150,2150,"Original Littmann Cardiology IV, blau",166.0,166.0,__import__.pc_b7da44736b723a5a3384,Units,Units,True,True,True,consu
2158,2158,"BRAUN Helipur H plus N, 1000 ml,",11.8,11.8,__import__.pc_682b8bd9288e4f7708d7,Units,Units,True,True,True,consu
21616,21616,"BRAUN MeliseptoltŸcher HBV, NachfŸllpack",3.15,3.15,__import__.pc_8d9736e9f7479c663386,Units,Units,True,True,True,consu
2164,2164,BRAUN Promanum pure 500 ml,3.7,3.7,__import__.pc_bd93809bb7868071db9b,Units,Units,True,True,True,consu
22,22,Mundspatel Plastik (100 StŸck),3.19,3.19,__import__.pc_51c52307a3eac83037a6,Btl,Btl,True,True,True,consu
2201,2201,"Stethoskop Littmann Classic III, schwarz",124.0,124.0,__import__.pc_b7da44736b723a5a3384,Units,Units,True,True,True,consu
2205,2205,"Stethoskop Littmann Classic III, marineblau",73.44,73.44,__import__.pc_b7da44736b723a5a3384,Units,Units,True,True,True,consu
220510,220510,Me§zylinder 10 ml,7.3,7.3,__import__.pc_80518a19c3afeb76fce6,Units,Units,True,True,True,consu
2205100,2205100,Me§zylinder 100 ml,4.13,4.13,__import__.pc_80518a19c3afeb76fce6,Units,Units,True,True,True,consu
2205200,2205200,Me§zylinder 200 ml,11.35,11.35,__import__.pc_80518a19c3afeb76fce6,Units,Units,True,True,True,consu
220525,220525,Me§zylinder 25 ml,3.43,3.43,__import__.pc_80518a19c3afeb76fce6,Units,Units,True,True,True,consu
220550,220550,Me§zylinder 50 ml,6.2,6.2,__import__.pc_80518a19c3afeb76fce6,Units,Units,True,True,True,consu
2210,2210,BRAUN Promanum pure 5 Lt. Kanister,42.3,42.3,__import__.pc_bd93809bb7868071db9b,Units,Units,True,True,True,consu
2211,2211,"Stethoskop Littmann Classic III,karibikblau",73.4,73.4,__import__.pc_b7da44736b723a5a3384,Units,Units,True,True,True,consu
2250100,2250100,Uringlas breitkonisch 100 ml *,1.0,0.0,__import__.pc_b3a2d20d00405a231011,Units,Units,True,True,True,consu
2250150,2250150,Uringlas breitkonisch 150 ml,9.28,9.28,__import__.pc_b3a2d20d00405a231011,Units,Units,True,True,True,consu
2250250,2250250,Uringlas breitkonisch 250 ml *,1.0,0.0,__import__.pc_b3a2d20d00405a231011,Units,Units,True,True,True,consu
23,23,"Wattestäbchen 15 cm, unsteril, 100 St.",0.56,0.56,__import__.pc_3cf05977c06f31e796ff,Btl,Btl,True,True,True,consu
23000,23000,"Klarsichtmatte Fu§auflage aus Weich-PVC,",8.0,8.0,__import__.pc_f6a7ff4e020797c30076,Units,Units,True,True,True,consu
23000010A,23000010A,SINO 6.0 Instrument Set -A,1.0,0.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
23000010B,23000010B,SINO 6.0 Instrument Set-B,1.0,0.0,__import__.pc_e7ddc5f41a19ba48be9b,Units,Units,True,True,True,consu
23100,23100,Blutmischpipetten Leuko VPE 10Stck,30.5,30.5,__import__.pc_0e9f23a8c3dcf954557e,Units,Units,True,True,True,consu
23102,23102,BŸrker TŸrk (Neubauerzählkammer),24.9,24.9,__import__.pc_0e9f23a8c3dcf954557e,Units,Units,True,True,True,consu
23104,23104,"Pipettenspitzen ""Combi"" gelb",6.9,6.9,__import__.pc_0e9f23a8c3dcf954557e,Units,Units,True,True,True,consu
23106,23106,Minipet Variable Mikroliterpipette,43.8,43.8,__import__.pc_0e9f23a8c3dcf954557e,Units,Units,True,True,True,consu
23200,23200,"Cleartest Corona Pro,Einzeltest",9.8,9.8,__import__.pc_f300d2bbbeaaddbfd98a,Units,Units,True,True,True,consu
2321,2321,"Leukoplast wasserfest 5 m x 1,25 cm",1.76,1.76,__import__.pc_7397d8378f7135fee762,Units,Units,True,True,True,consu
23210,23210,"Cleartest Corona, 5 Tests",23.9,23.9,__import__.pc_f300d2bbbeaaddbfd98a,Units,Units,True,True,True,consu
2322,2322,"Leukoplast wasserfest 5 m x 2,50 cm",3.17,3.17,__import__.pc_7397d8378f7135fee762,Units,Units,True,True,True,consu
